fid,grunntype_or_kle_fkey,var_name,var_kode_id,maaleskala,values,display_str
1966,516,Overrisling,LM-OR,OR-SO,"0,a,b","Overrisling LM-OR: OR-SO(0,a,b)"
1967,516,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
1968,516,Kalkinnhold,LM-KA,KA-SO,"e,f","Kalkinnhold LM-KA: KA-SO(e,f)"
1969,515,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
1970,515,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1971,515,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
1972,515,Uttørkingseksponering,LM-UE,UE-SO,"0,a","Uttørkingseksponering LM-UE: UE-SO(0,a)"
1973,515,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
1974,515,Overrisling,LM-OR,OR-SO,0,Overrisling LM-OR: OR-SO(0)
1975,515,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
1976,514,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
1977,514,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
1978,514,Uttørkingseksponering,LM-UE,UE-SO,"b,c","Uttørkingseksponering LM-UE: UE-SO(b,c)"
1979,514,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
1980,514,Overrisling,LM-OR,OR-SO,0,Overrisling LM-OR: OR-SO(0)
1981,514,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
1982,514,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1983,513,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
1984,513,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
1985,513,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
1986,513,Uttørkingseksponering,LM-UE,UE-SO,"d,e","Uttørkingseksponering LM-UE: UE-SO(d,e)"
1987,513,Overrisling,LM-OR,OR-SO,0,Overrisling LM-OR: OR-SO(0)
1988,513,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
1989,513,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1990,512,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
1991,512,Uttørkingseksponering,LM-UE,UE-SO,"f,g","Uttørkingseksponering LM-UE: UE-SO(f,g)"
1992,512,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
1993,512,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
1994,512,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
1995,512,Kalkinnhold,LM-KA,KA-SO,"g,h","Kalkinnhold LM-KA: KA-SO(g,h)"
1996,512,Overrisling,LM-OR,OR-SO,0,Overrisling LM-OR: OR-SO(0)
1997,526,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a,b,c,d,e,f","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a,b,c,d,e,f)"
1998,526,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c)"
1999,526,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
2000,526,Overrisling,LM-OR,OR-SO,"0,a,b,c","Overrisling LM-OR: OR-SO(0,a,b,c)"
2001,526,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d,e","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d,e)"
2002,526,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2003,526,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
2004,525,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
2005,525,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
2006,525,Uttørkingseksponering,LM-UE,UE-SO,"b,c","Uttørkingseksponering LM-UE: UE-SO(b,c)"
2007,525,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2008,525,Kalkinnhold,LM-KA,KA-SO,i,Kalkinnhold LM-KA: KA-SO(i)
2009,525,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
2010,525,Overrisling,LM-OR,OR-SO,0,Overrisling LM-OR: OR-SO(0)
2011,524,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a,b,c,d,e,f","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a,b,c,d,e,f)"
2012,524,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
2013,524,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
2014,524,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2015,524,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d,e","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d,e)"
2016,524,Overrisling,LM-OR,OR-SO,"0,a,b,c","Overrisling LM-OR: OR-SO(0,a,b,c)"
2017,524,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
2018,523,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
2019,523,Uttørkingseksponering,LM-UE,UE-SO,"f,g","Uttørkingseksponering LM-UE: UE-SO(f,g)"
2020,523,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
2021,523,Overrisling,LM-OR,OR-SO,"0,a,b","Overrisling LM-OR: OR-SO(0,a,b)"
2022,523,Kalkinnhold,LM-KA,KA-SO,"g,h,i","Kalkinnhold LM-KA: KA-SO(g,h,i)"
2023,523,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
2024,523,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2025,522,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
2026,522,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"a,b,c,d,e,f","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(a,b,c,d,e,f)"
2027,522,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
2028,522,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
2029,522,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2030,522,Overrisling,LM-OR,OR-SO,"0,a,b,c","Overrisling LM-OR: OR-SO(0,a,b,c)"
2031,522,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2032,521,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
2033,521,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
2034,521,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
2035,521,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,"a,b,c,d,e,f","Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(a,b,c,d,e,f)"
2036,521,Overrisling,LM-OR,OR-SO,"0,a,b,c","Overrisling LM-OR: OR-SO(0,a,b,c)"
2037,521,Naturlig gjødsling,LM-NG,NG-SO,"0,a","Naturlig gjødsling LM-NG: NG-SO(0,a)"
2038,521,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2039,520,Vannsprutintensitet,LM-VS,VS-SO,"0,a,b,c,d","Vannsprutintensitet LM-VS: VS-SO(0,a,b,c,d)"
2040,520,Uttørkingseksponering,LM-UE,UE-SO,"0,a,b,c,d,e,f,g","Uttørkingseksponering LM-UE: UE-SO(0,a,b,c,d,e,f,g)"
2041,520,Snødekkebetinget vekstsesongreduksjon,LM-SV,SV-SO,0,Snødekkebetinget vekstsesongreduksjon LM-SV: SV-SO(0)
2042,520,Overrisling,LM-OR,OR-SO,"0,a,b,c","Overrisling LM-OR: OR-SO(0,a,b,c)"
2043,520,Naturlig gjødsling,LM-NG,NG-SO,"b,c,d,y","Naturlig gjødsling LM-NG: NG-SO(b,c,d,y)"
2044,520,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(a,b,c,d,e,f,g,h,i)"
2045,520,Vannforstyrrelsesintensitet,LM-VF,VF-SO,"0,a","Vannforstyrrelsesintensitet LM-VF: VF-SO(0,a)"
2046,535,Fysikalsk-kjemisk menneskepåvirkning av vann-natur,LM-MK,MK-SI,"A,B","Fysikalsk-kjemisk menneskepåvirkning av vann-natur LM-MK: MK-SI(A,B)"
2047,534,Fysikalsk-kjemisk menneskepåvirkning av vann-natur,LM-MK,MK-SI,F,Fysikalsk-kjemisk menneskepåvirkning av vann-natur LM-MK: MK-SI(F)
2048,538,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2049,538,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2050,537,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2051,537,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2052,536,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(a,b,c,d,e,f,g,h,i)"
2053,536,Turbiditet,LM-TU,TU-SO,"c,y","Turbiditet LM-TU: TU-SO(c,y)"
2054,541,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2055,540,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2056,544,Jordvarmeinnflytelse,LM-JV,JV-SO,"a,b,c","Jordvarmeinnflytelse LM-JV: JV-SO(a,b,c)"
2057,544,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D)"
2058,544,Ferskvann med avvikende kjemisk sammensetning,LM-FK,FK-SI,0,Ferskvann med avvikende kjemisk sammensetning LM-FK: FK-SI(0)
2059,542,Jordvarmeinnflytelse,LM-JV,JV-SO,"a,b,c","Jordvarmeinnflytelse LM-JV: JV-SO(a,b,c)"
2060,542,Ferskvann med avvikende kjemisk sammensetning,LM-FK,FK-SI,0,Ferskvann med avvikende kjemisk sammensetning LM-FK: FK-SI(0)
2061,542,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(E,F,G)"
2062,543,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E,F,G)"
2063,543,Ferskvann med avvikende kjemisk sammensetning,LM-FK,FK-SI,F,Ferskvann med avvikende kjemisk sammensetning LM-FK: FK-SI(F)
2064,543,Jordvarmeinnflytelse,LM-JV,JV-SO,a,Jordvarmeinnflytelse LM-JV: JV-SO(a)
2065,548,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2066,548,Kildevannspåvirkning,LM-KI,KI-SO,"d,e","Kildevannspåvirkning LM-KI: KI-SO(d,e)"
2067,548,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F,G)"
2068,547,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F,G)"
2069,547,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2070,547,Kildevannspåvirkning,LM-KI,KI-SO,y,Kildevannspåvirkning LM-KI: KI-SO(y)
2071,545,Kildevannspåvirkning,LM-KI,KI-SO,"d,e","Kildevannspåvirkning LM-KI: KI-SO(d,e)"
2072,545,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2073,545,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E,F,G)"
2074,546,Kildevannspåvirkning,LM-KI,KI-SO,y,Kildevannspåvirkning LM-KI: KI-SO(y)
2075,546,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2076,546,Dominerende kornstørrelse,LM-DK,DK-SI,"A,B,C,D,E,F,G","Dominerende kornstørrelse LM-DK: DK-SI(A,B,C,D,E,F,G)"
2077,550,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d","Kalkinnhold LM-KA: KA-SO(a,b,c,d)"
2078,549,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2079,568,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2080,568,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2081,568,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2082,568,Kalkinnhold,LM-KA,KA-SO,"a,b","Kalkinnhold LM-KA: KA-SO(a,b)"
2083,568,Dominerende kornstørrelse,LM-DK,DK-SI,"B,C","Dominerende kornstørrelse LM-DK: DK-SI(B,C)"
2084,567,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2085,567,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2086,567,Kalkinnhold,LM-KA,KA-SO,"a,b","Kalkinnhold LM-KA: KA-SO(a,b)"
2087,567,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2088,567,Dominerende kornstørrelse,LM-DK,DK-SI,D,Dominerende kornstørrelse LM-DK: DK-SI(D)
2089,566,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2090,566,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2091,566,Kalkinnhold,LM-KA,KA-SO,a,Kalkinnhold LM-KA: KA-SO(a)
2092,566,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2093,566,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2094,565,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2095,565,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2096,565,Kalkinnhold,LM-KA,KA-SO,b,Kalkinnhold LM-KA: KA-SO(b)
2097,565,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2098,565,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2099,564,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2100,564,Kalkinnhold,LM-KA,KA-SO,"c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(c,d,e,f,g,h,i)"
2101,564,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2102,564,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2103,564,Dominerende kornstørrelse,LM-DK,DK-SI,"B,C","Dominerende kornstørrelse LM-DK: DK-SI(B,C)"
2104,564,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2105,563,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2106,563,Kalkinnhold,LM-KA,KA-SO,"c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(c,d,e,f,g,h,i)"
2107,563,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2108,563,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2109,563,Dominerende kornstørrelse,LM-DK,DK-SI,D,Dominerende kornstørrelse LM-DK: DK-SI(D)
2110,563,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2111,562,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2112,562,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2113,562,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2114,562,Kalkinnhold,LM-KA,KA-SO,"c,d","Kalkinnhold LM-KA: KA-SO(c,d)"
2115,562,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2116,562,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2117,561,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2118,561,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2119,561,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2120,561,Humusinnhold,LM-HU,HU-SO,"0,a","Humusinnhold LM-HU: HU-SO(0,a)"
2121,561,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2122,561,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2123,560,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2124,560,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(a,b,c,d,e,f,g,h,i)"
2125,560,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2126,560,Humusinnhold,LM-HU,HU-SO,"b,c,y","Humusinnhold LM-HU: HU-SO(b,c,y)"
2127,560,Dominerende kornstørrelse,LM-DK,DK-SI,"B,C","Dominerende kornstørrelse LM-DK: DK-SI(B,C)"
2128,560,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2129,559,Kalkinnhold,LM-KA,KA-SO,"a,b,c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(a,b,c,d,e,f,g,h,i)"
2130,559,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2131,559,Humusinnhold,LM-HU,HU-SO,"b,c,y","Humusinnhold LM-HU: HU-SO(b,c,y)"
2132,559,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2133,559,Dominerende kornstørrelse,LM-DK,DK-SI,D,Dominerende kornstørrelse LM-DK: DK-SI(D)
2134,559,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2135,558,Humusinnhold,LM-HU,HU-SO,"b,c,y","Humusinnhold LM-HU: HU-SO(b,c,y)"
2136,558,Kalkinnhold,LM-KA,KA-SO,"a,b","Kalkinnhold LM-KA: KA-SO(a,b)"
2137,558,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2138,558,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2139,558,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2140,558,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2141,557,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2142,557,Kalkinnhold,LM-KA,KA-SO,"c,d","Kalkinnhold LM-KA: KA-SO(c,d)"
2143,557,Humusinnhold,LM-HU,HU-SO,"b,c,y","Humusinnhold LM-HU: HU-SO(b,c,y)"
2144,557,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2145,557,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2146,557,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2147,556,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2148,556,Kalkinnhold,LM-KA,KA-SO,"e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(e,f,g,h,i)"
2149,556,Humusinnhold,LM-HU,HU-SO,"b,c,y","Humusinnhold LM-HU: HU-SO(b,c,y)"
2150,556,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2151,556,Dominerende kornstørrelse,LM-DK,DK-SI,"E,F","Dominerende kornstørrelse LM-DK: DK-SI(E,F)"
2152,556,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2153,555,Humusinnhold,LM-HU,HU-SO,"0,a,b,c,y","Humusinnhold LM-HU: HU-SO(0,a,b,c,y)"
2154,555,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2155,555,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2156,555,Kalkinnhold,LM-KA,KA-SO,"a,b","Kalkinnhold LM-KA: KA-SO(a,b)"
2157,555,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F)"
2158,555,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2159,554,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2160,554,Kalkinnhold,LM-KA,KA-SO,"c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(c,d,e,f,g,h,i)"
2161,554,Humusinnhold,LM-HU,HU-SO,"0,a,b,c,y","Humusinnhold LM-HU: HU-SO(0,a,b,c,y)"
2162,554,Grottebetinget skjerming,LM-GS,GS-SO,"0,a,b,c,d","Grottebetinget skjerming LM-GS: GS-SO(0,a,b,c,d)"
2163,554,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F)"
2164,554,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
2165,553,Kalkinnhold,LM-KA,KA-SO,"c,d,e,f,g,h,i","Kalkinnhold LM-KA: KA-SO(c,d,e,f,g,h,i)"
2166,553,Humusinnhold,LM-HU,HU-SO,"0,a,b,c,y","Humusinnhold LM-HU: HU-SO(0,a,b,c,y)"
2167,553,Turbiditet,LM-TU,TU-SO,"0,a,b","Turbiditet LM-TU: TU-SO(0,a,b)"
2168,553,Grottebetinget skjerming,LM-GS,GS-SO,y,Grottebetinget skjerming LM-GS: GS-SO(y)
2169,553,Dominerende kornstørrelse,LM-DK,DK-SI,"C,D,E,F","Dominerende kornstørrelse LM-DK: DK-SI(C,D,E,F)"
2170,553,Vegetasjonsdifferensiering på ferskvannssedimentbunn,AD-VD,VD-SI,0,Vegetasjonsdifferensiering på ferskvannssedimentbunn AD-VD: VD-SI(0)
