fid,hovedtyper_fkey,langkode,kode_id,navn,kartleggingsenhet_m005_fkey,kartleggingsenhet_m020_fkey,kartleggingsenhet_m050_fkey
1229,391,NIN-3.0-T-C-PE-NA-MB-MA05-15,MA05-15,MA05-15 Eufotisk saltvanns-sedimentbunn av dy og gytje,MA05-M005-14,MA05-M020-04,MA05-M050-02
1230,391,NIN-3.0-T-C-PE-NA-MB-MA05-14,MA05-14,MA05-14 Eufotisk saltvanns-sedimentbunn av myrtorv,MA05-M005-13,MA05-M020-04,MA05-M050-02
1231,391,NIN-3.0-T-C-PE-NA-MB-MA05-13,MA05-13,MA05-13 Ruglbunn,MA05-M005-12,MA05-M020-01,MA05-M050-01
1232,391,NIN-3.0-T-C-PE-NA-MB-MA05-12,MA05-12,MA05-12 Eufotisk saltvanns-skjellsandbunn,MA05-M005-12,MA05-M020-01,MA05-M050-01
1233,391,NIN-3.0-T-C-PE-NA-MB-MA05-11,MA05-11,MA05-11 Finmaterialrik til -dominert saltvanns-sedimentbunn av leire og silt i rødalgebeltet,MA05-M005-11,MA05-M020-04,MA05-M050-02
1234,391,NIN-3.0-T-C-PE-NA-MB-MA05-10,MA05-10,MA05-10 Noe finmaterialrik overveiende uorganisk saltvanns-grusbunn i rødalgebeltet,MA05-M005-10,MA05-M020-03,MA05-M050-01
1235,391,NIN-3.0-T-C-PE-NA-MB-MA05-09,MA05-09,MA05-09 Noe finmaterialrik overveiende uorganisk saltvanns-sandbunn i rødalgebeltet,MA05-M005-09,MA05-M020-03,MA05-M050-01
1236,392,NIN-3.0-T-C-PE-NA-MB-MA04-12,MA04-12,MA04-12 Fjærebeltebunn av konsolidert leire,MA04-M005-11,MA04-M020-06,MA04-M050-02
1237,392,NIN-3.0-T-C-PE-NA-MB-MA04-11,MA04-11,MA04-11 Finmaterialfattig skjellsand-ruglbunn i hydrolittoral,MA04-M005-10,MA04-M020-01,MA04-M050-01
1238,392,NIN-3.0-T-C-PE-NA-MB-MA04-10,MA04-10,MA04-10 Noe finmaterialrik overveiende uorganisk marin sand- til grusbunn i øvre hydrolittoral til midtre geolittoral,MA04-M005-09,MA04-M020-05,MA04-M050-01
1239,392,NIN-3.0-T-C-PE-NA-MB-MA04-09,MA04-09,MA04-09 Finmaterialfattig overveiende uorganisk marin steinbunn i øvre hydrolittoral til midtre geolittoral,MA04-M005-08,MA04-M020-02,MA04-M050-01
1240,392,NIN-3.0-T-C-PE-NA-MB-MA04-08,MA04-08,MA04-08 Finmaterialfattig overveiende uorganisk marin grusbunn i øvre hydrolittoral til midtre geolittoral,MA04-M005-07,MA04-M020-01,MA04-M050-01
1241,392,NIN-3.0-T-C-PE-NA-MB-MA04-07,MA04-07,MA04-07 Finmaterialfattig overveiende uorganisk marin sandbunn i nedre til midtre geolittoral,MA04-M005-06,MA04-M020-01,MA04-M050-01
1242,392,NIN-3.0-T-C-PE-NA-MB-MA04-06,MA04-06,MA04-06 Finmaterialfattig overveiende uorganisk marin sandbunn i øvre hydrolittoral til nederste geolittoral,MA04-M005-06,MA04-M020-01,MA04-M050-01
1243,392,NIN-3.0-T-C-PE-NA-MB-MA04-05,MA04-05,"MA04-05 Finmaterialrik til finmaterialdominert bunn, inkludert leire- og siltbunn, i hydrolittoral til nederste geolittoral",MA04-M005-05,MA04-M020-04,MA04-M050-02
1244,392,NIN-3.0-T-C-PE-NA-MB-MA04-04,MA04-04,MA04-04 Noe finmaterialrik overveiende uorganisk marin sand- til grusbunn i nedre hydrolittoral,MA04-M005-04,MA04-M020-03,MA04-M050-01
1245,392,NIN-3.0-T-C-PE-NA-MB-MA04-03,MA04-03,MA04-03 Finmaterialfattig overveiende uorganisk marin steinbunn i nedre hydrolittoral,MA04-M005-03,MA04-M020-02,MA04-M050-01
1246,392,NIN-3.0-T-C-PE-NA-MB-MA04-02,MA04-02,MA04-02 Finmaterialfattig overveiende uorganisk marin grusbunn i nedre hydrolittoral,MA04-M005-02,MA04-M020-01,MA04-M050-01
1247,392,NIN-3.0-T-C-PE-NA-MB-MA04-01,MA04-01,MA04-01 Finmaterialfattig overveiende uorganisk marin sandbunn i nedre hydrolittoral,MA04-M005-01,MA04-M020-01,MA04-M050-01
1248,393,NIN-3.0-T-C-PE-NA-MB-MA03-11,MA03-11,MA03-11 Litt beskyttet til litt eksponert afotisk fastbunn i arktisk vann,MA03-M005-11,MA03-M020-10,MA03-M050-05
1249,393,NIN-3.0-T-C-PE-NA-MB-MA03-10,MA03-10,MA03-10 Beskyttet afotisk fastbunn i arktisk vann,MA03-M005-10,MA03-M020-09,MA03-M050-05
1250,393,NIN-3.0-T-C-PE-NA-MB-MA03-09,MA03-09,MA03-09 Litt beskyttet til litt eksponert fastbunn i dyphavsvann,MA03-M005-09,MA03-M020-08,MA03-M050-04
1251,393,NIN-3.0-T-C-PE-NA-MB-MA03-08,MA03-08,MA03-08 Beskyttet fastbunn i dyphavsvann,MA03-M005-08,MA03-M020-07,MA03-M050-04
1252,393,NIN-3.0-T-C-PE-NA-MB-MA03-07,MA03-07,MA03-07 Litt beskyttet til litt eksponert fastbunn i intermediært vann,MA03-M005-07,MA03-M020-06,MA03-M050-03
1253,393,NIN-3.0-T-C-PE-NA-MB-MA03-06,MA03-06,MA03-06 Beskyttet fastbunn i intermediært vann,MA03-M005-06,MA03-M020-05,MA03-M050-03
1254,393,NIN-3.0-T-C-PE-NA-MB-MA03-05,MA03-05,MA03-05 Litt beskyttet til litt eksponert afotisk fastbunn i atlantisk vann,MA03-M005-05,MA03-M020-04,MA03-M050-02
1255,393,NIN-3.0-T-C-PE-NA-MB-MA03-04,MA03-04,MA03-04 Beskyttet afotisk fastbunn i atlantisk vann,MA03-M005-04,MA03-M020-03,MA03-M050-02
1256,393,NIN-3.0-T-C-PE-NA-MB-MA03-03,MA03-03,MA03-03 Ganske eksponert afotisk fastbunn i kystvann,MA03-M005-03,MA03-M020-02,MA03-M050-01
1257,393,NIN-3.0-T-C-PE-NA-MB-MA03-02,MA03-02,MA03-02 Moderat eksponert afotisk fastbunn i kystvann,MA03-M005-02,MA03-M020-02,MA03-M050-01
1258,393,NIN-3.0-T-C-PE-NA-MB-MA03-01,MA03-01,MA03-01 Beskyttet afotisk fastbunn i kystvann,MA03-M005-01,MA03-M020-01,MA03-M050-01
1259,394,NIN-3.0-T-C-PE-NA-MB-MA02-20,MA02-20,MA02-20 Saltvanns-fastbunn preget av disruptiv isforstyrrelse,,,
1260,394,NIN-3.0-T-C-PE-NA-MB-MA02-19,MA02-19,MA02-19 Svært til ekstremt eksponert eufotisk saltvanns-fastbunn med store hulrom,MA02-M005-14,MA02-M020-08,MA02-M050-02
1261,394,NIN-3.0-T-C-PE-NA-MB-MA02-18,MA02-18,MA02-18 Moderat til ganske eksponert fastbunn med store hulrom i rødalgebeltet,MA02-M005-13,MA02-M020-07,MA02-M050-01
1262,394,NIN-3.0-T-C-PE-NA-MB-MA02-17,MA02-17,MA02-17 Moderat til ganske eksponert fastbunn med store hulrom ovenfor rødalgebeltet,MA02-M005-12,MA02-M020-06,MA02-M050-01
1263,394,NIN-3.0-T-C-PE-NA-MB-MA02-16,MA02-16,MA02-16 Svært og ekstremt eksponert bergvegg i saltvann,,,MA02-M050-02
1264,394,NIN-3.0-T-C-PE-NA-MB-MA02-15,MA02-15,MA02-15 Moderat til ganske eksponert bergvegg i rødalgebeltet,,MA02-M020-05,MA02-M050-01
1265,394,NIN-3.0-T-C-PE-NA-MB-MA02-14,MA02-14,MA02-14 Moderat til ganske eksponert bergvegg ovenfor rødalgebeltet,,MA02-M020-02,MA02-M050-01
1266,394,NIN-3.0-T-C-PE-NA-MB-MA02-13,MA02-13,MA02-13 Beskyttet bergvegg i rødalgebeltet,MA02-M005-09,MA02-M020-04,MA02-M050-01
1267,394,NIN-3.0-T-C-PE-NA-MB-MA02-12,MA02-12,MA02-12 Beskyttet bergvegg ovenfor rødalgebeltet,MA02-M005-01,MA02-M020-01,MA02-M050-01
1268,394,NIN-3.0-T-C-PE-NA-MB-MA02-11,MA02-11,MA02-11 Ganske til svært eksponert rødalgebunn,MA02-M005-11,,
1269,394,NIN-3.0-T-C-PE-NA-MB-MA02-10,MA02-10,MA02-10 Moderat eksponert rødalgebunn,MA02-M005-10,MA02-M020-05,MA02-M050-01
1270,394,NIN-3.0-T-C-PE-NA-MB-MA02-09,MA02-09,MA02-09 Beskyttet saltvanns-rødalgebunn,MA02-M005-09,MA02-M020-04,MA02-M050-01
1271,394,NIN-3.0-T-C-PE-NA-MB-MA02-08,MA02-08,MA02-08 Ekstremt eksponert fast eufotisk saltvannsbunn,MA02-M005-08,MA02-M020-03,MA02-M050-02
1272,394,NIN-3.0-T-C-PE-NA-MB-MA02-07,MA02-07,MA02-07 Butarebunn,MA02-M005-07,MA02-M020-03,MA02-M050-02
1273,394,NIN-3.0-T-C-PE-NA-MB-MA02-06,MA02-06,MA02-06 Stortarebunn,MA02-M005-06,MA02-M020-02,MA02-M050-01
1274,394,NIN-3.0-T-C-PE-NA-MB-MA02-05,MA02-05,MA02-05 Sukkertarebunn,MA02-M005-05,MA02-M020-02,MA02-M050-01
1275,394,NIN-3.0-T-C-PE-NA-MB-MA02-04,MA02-04,MA02-04 Trådalgedominert saltvanns-fastbunn,MA02-M005-04,MA02-M020-03,MA02-M050-02
1276,394,NIN-3.0-T-C-PE-NA-MB-MA02-03,MA02-03,MA02-03 Fingertarebunn,MA02-M005-03,MA02-M020-02,MA02-M050-01
1277,394,NIN-3.0-T-C-PE-NA-MB-MA02-02,MA02-02,MA02-02 Sagtang-saltvannsbunn,MA02-M005-02,MA02-M020-02,MA02-M050-01
1278,394,NIN-3.0-T-C-PE-NA-MB-MA02-01,MA02-01,MA02-01 Beskyttet fast saltvannsbunn ovenfor rødalgebeltet,MA02-M005-01,MA02-M020-01,MA02-M050-01
1279,395,NIN-3.0-T-C-PE-NA-MB-MA01-15,MA01-15,MA01-15 Fast saltvanns-fjærebeltebunn preget av disruptiv isforstyrrelse,,MA01-M020-01,MA01-M050-01
1280,395,NIN-3.0-T-C-PE-NA-MB-MA01-14,MA01-14,MA01-14 Eksponert bergvegg i fjærebeltet,,MA01-M020-02,MA01-M050-01
1281,395,NIN-3.0-T-C-PE-NA-MB-MA01-13,MA01-13,MA01-13 Moderat eksponert bergvegg i fjærebeltet,MA01-M005-02,MA01-M020-01,MA01-M050-01
1282,395,NIN-3.0-T-C-PE-NA-MB-MA01-12,MA01-12,MA01-12 Beskyttet marin bergvegg i geolittoral,MA01-M005-01,MA01-M020-01,MA01-M050-01
1283,395,NIN-3.0-T-C-PE-NA-MB-MA01-11,MA01-11,MA01-11 Beskyttet marin bergvegg i hydrolittoral,MA01-M005-01,MA01-M020-01,MA01-M050-01
1284,395,NIN-3.0-T-C-PE-NA-MB-MA01-10,MA01-10,MA01-10 Trådalgedominert fast saltvanns-fjærebeltebunn,MA01-M005-04,MA01-M020-02,MA01-M050-01
1285,395,NIN-3.0-T-C-PE-NA-MB-MA01-09,MA01-09,MA01-09 Strandsnegl-blåskjell-rurbunn,MA01-M005-03,MA01-M020-02,MA01-M050-01
1286,395,NIN-3.0-T-C-PE-NA-MB-MA01-08,MA01-08,MA01-08 Strandsnegl-blåskjellbunn,MA01-M005-03,MA01-M020-02,MA01-M050-01
1287,395,NIN-3.0-T-C-PE-NA-MB-MA01-07,MA01-07,MA01-07 Remtangbunn,MA01-M005-03,MA01-M020-02,MA01-M050-01
1288,395,NIN-3.0-T-C-PE-NA-MB-MA01-06,MA01-06,MA01-06 Sauetang-blåskjell-rurbunn,MA01-M005-02,MA01-M020-01,MA01-M050-01
1289,395,NIN-3.0-T-C-PE-NA-MB-MA01-05,MA01-05,MA01-05 Spiraltangbunn,MA01-M005-02,MA01-M020-01,MA01-M050-01
1290,395,NIN-3.0-T-C-PE-NA-MB-MA01-04,MA01-04,MA01-04 Blæretangbunn,MA01-M005-02,MA01-M020-01,MA01-M050-01
1291,395,NIN-3.0-T-C-PE-NA-MB-MA01-03,MA01-03,MA01-03 Grønnalge-rurbunn,MA01-M005-01,MA01-M020-01,MA01-M050-01
1292,395,NIN-3.0-T-C-PE-NA-MB-MA01-02,MA01-02,MA01-02 Grønnalge-spiraltangbunn,MA01-M005-01,MA01-M020-01,MA01-M050-01
1293,395,NIN-3.0-T-C-PE-NA-MB-MA01-01,MA01-01,MA01-01 Grisetangbunn,MA01-M005-01,MA01-M020-01,MA01-M050-01
1294,396,NIN-3.0-T-C-PE-NA-MB-LM05-07,LM05-07,LM05-07 Kronisk forsuret fast innsjøbunn,LM05-M005-04,LM05-M020-04,LM05-M050-04
1295,396,NIN-3.0-T-C-PE-NA-MB-LM05-06,LM05-06,LM05-06 Kronisk forsuret innsjø-sedimentbunn,LM05-M005-03,LM05-M020-03,LM05-M050-03
1296,396,NIN-3.0-T-C-PE-NA-MB-LM05-05,LM05-05,LM05-05 Kronisk eutrofiert fast innsjøbunn,LM05-M005-03,LM05-M020-03,LM05-M050-03
1297,396,NIN-3.0-T-C-PE-NA-MB-LM05-04,LM05-04,LM05-04 Kronisk eutrofiert innsjø-sedimentbunn,LM05-M005-02,LM05-M020-02,LM05-M050-02
1298,396,NIN-3.0-T-C-PE-NA-MB-LM05-03,LM05-03,LM05-03 Kronisk saltpåvirket innsjø-sedimentbunn,LM05-M005-02,LM05-M020-02,LM05-M050-02
1299,396,NIN-3.0-T-C-PE-NA-MB-LM05-02,LM05-02,LM05-02 Kronisk kjemisk påvirket fast innsjøbunn,LM05-M005-01,LM05-M020-01,LM05-M050-01
1300,396,NIN-3.0-T-C-PE-NA-MB-LM05-01,LM05-01,LM05-01 Kronisk kjemisk påvirket innsjø-sedimentbunn,LM05-M005-01,LM05-M020-01,LM05-M050-01
1301,397,NIN-3.0-T-C-PE-NA-MB-LM04-05,LM04-05,LM04-05 Reguleringssone i innsjø,LM04-M005-03,LM04-M020-03,
1302,397,NIN-3.0-T-C-PE-NA-MB-LM04-04,LM04-04,LM04-04 Kalkrik kronisk fysisk forstyrret fast innsjøbunn,LM04-M005-02,LM04-M020-02,LM04-M050-02
1303,397,NIN-3.0-T-C-PE-NA-MB-LM04-03,LM04-03,LM04-03 Kalkrik kronisk fysisk forstyrret innsjø-sedimentbunn,LM04-M005-02,LM04-M020-02,LM04-M050-02
1304,397,NIN-3.0-T-C-PE-NA-MB-LM04-02,LM04-02,LM04-02 Kalkfattig kronisk fysisk forstyrret fast innsjøbunn,LM04-M005-01,LM04-M020-01,LM04-M050-01
1305,397,NIN-3.0-T-C-PE-NA-MB-LM04-01,LM04-01,LM04-01 Kalkfattig kronisk fysisk forstyrret innsjø-sedimentbunn,LM04-M005-01,LM04-M020-01,LM04-M050-01
1306,398,NIN-3.0-T-C-PE-NA-MB-LM03-02,LM03-02,LM03-02 Kalkrik ny innsjø-sedimentbunn med opphav i våtmarkssystemer,LM03-M005-01,LM03-M020-01,LM03-M050-01
1307,398,NIN-3.0-T-C-PE-NA-MB-LM03-01,LM03-01,LM03-01 Kalkfattig ny innsjø-sedimentbunn med opphav i våtmarkssystemer,LM03-M005-01,LM03-M020-01,LM03-M050-01
1308,399,NIN-3.0-T-C-PE-NA-MB-LM02-04,LM02-04,LM02-04 Kalkrik ny fast innsjøbunn med opphav i elvebunn,LM02-M005-02,LM02-M020-02,LM02-M050-02
1309,399,NIN-3.0-T-C-PE-NA-MB-LM02-03,LM02-03,LM02-03 Kalkrik ny innsjø-sedimentbunn med opphav i elvebunn,LM02-M005-02,LM02-M020-02,LM02-M050-02
1310,399,NIN-3.0-T-C-PE-NA-MB-LM02-02,LM02-02,LM02-02 Kalkfattig ny fast innsjøbunn med opphav i elvebunn,LM02-M005-01,LM02-M020-01,LM02-M050-01
1311,399,NIN-3.0-T-C-PE-NA-MB-LM02-01,LM02-01,LM02-01 Kalkfattig ny innsjø-sedimentbunn med opphav i elvebunn,LM02-M005-01,LM02-M020-01,LM02-M050-01
1312,400,NIN-3.0-T-C-PE-NA-MB-LM01-05,LM01-05,LM01-05 Kalkrik ny innsjø-sedimentbunn,LM01-M005-05,LM01-M020-03,LM01-M050-01
1313,400,NIN-3.0-T-C-PE-NA-MB-LM01-04,LM01-04,LM01-04 Kalkfattig ny innsjø-sedimentbunn,LM01-M005-04,LM01-M020-02,LM01-M050-01
1314,400,NIN-3.0-T-C-PE-NA-MB-LM01-03,LM01-03,LM01-03 Kalkrik syntetisk innsjøbunn,LM01-M005-03,LM01-M020-01,LM01-M050-01
1315,400,NIN-3.0-T-C-PE-NA-MB-LM01-02,LM01-02,LM01-02 Kalkfattig syntetisk innsjøbunn,LM01-M005-02,LM01-M020-01,LM01-M050-01
1316,400,NIN-3.0-T-C-PE-NA-MB-LM01-01,LM01-01,LM01-01 Sterkt endret ny fast innsjøbunn,LM01-M005-01,LM01-M020-01,LM01-M050-01
1317,401,NIN-3.0-T-C-PE-NA-MB-LJ01-01,LJ01-01,LJ01-01 Klart endret innsjøbunn preget av næringsstoff-overbelastning,LJ01-M005-01,LJ01-M020-01,LJ01-M050-01
1318,402,NIN-3.0-T-C-PE-NA-MB-LG01-02,LG01-02,LG01-02 Ny fastbunn i innsjø,LG01-M005-01,LG01-M020-01,LG01-M050-01
1319,402,NIN-3.0-T-C-PE-NA-MB-LG01-01,LG01-01,LG01-01 Ny sedimentbunn i innsjø,LG01-M005-01,LG01-M020-01,LG01-M050-01
1320,403,NIN-3.0-T-C-PE-NA-MB-LC06-02,LC06-02,LC06-02 Svært sterkt og disruptivt naturlig gjødslingspreget innsjøbunn,LC06-M005-02,LC06-M020-02,LC06-M050-01
1321,403,NIN-3.0-T-C-PE-NA-MB-LC06-01,LC06-01,LC06-01 Markert naturlig gjødslingspreget innsjøbunn,LC06-M005-01,LC06-M020-01,LC06-M050-01
1322,404,NIN-3.0-T-C-PE-NA-MB-LC05-02,LC05-02,LC05-02 Havis-overflate-innsjøbunn,LC05-M005-02,LC05-M020-02,LC05-M050-02
1323,404,NIN-3.0-T-C-PE-NA-MB-LC05-01,LC05-01,LC05-01 Breoverflate-innsjøbunn,LC05-M005-01,LC05-M020-01,LC05-M050-01
1324,405,NIN-3.0-T-C-PE-NA-MB-LC04-07,LC04-07,LC04-07 Anoksisk innsjøbunn betinget av svovelrikt vann,LC04-M005-07,LC04-M020-07,LC04-M050-02
1325,405,NIN-3.0-T-C-PE-NA-MB-LC04-06,LC04-06,LC04-06 Anoksisk innsjøbunn betinget av humusrikt vann,LC04-M005-06,LC04-M020-06,LC04-M050-02
1326,405,NIN-3.0-T-C-PE-NA-MB-LC04-05,LC04-05,LC04-05 Anoksisk innsjøbunn betinget av kalkrikt vann,LC04-M005-05,LC04-M020-05,LC04-M050-02
1327,405,NIN-3.0-T-C-PE-NA-MB-LC04-04,LC04-04,LC04-04 Anoksisk innsjøbunn betinget av jernholdig vann,LC04-M005-04,LC04-M020-04,LC04-M050-02
1328,405,NIN-3.0-T-C-PE-NA-MB-LC04-03,LC04-03,LC04-03 Anoksisk innsjøbunn betinget av saltholdig kildevann,LC04-M005-03,LC04-M020-03,LC04-M050-02
1329,405,NIN-3.0-T-C-PE-NA-MB-LC04-02,LC04-02,LC04-02 Anoksisk innsjøbunn med gammelt havvann,LC04-M005-02,LC04-M020-02,LC04-M050-02
1330,405,NIN-3.0-T-C-PE-NA-MB-LC04-01,LC04-01,LC04-01 Innsjøbunn med periodisk oksygenmangel,LC04-M005-01,LC04-M020-01,LC04-M050-01
1331,406,NIN-3.0-T-C-PE-NA-MB-LC03-02,LC03-02,LC03-02 Kalkrik innsjøbunn av grovt organisk materiale,LC03-M005-02,LC03-M020-02,LC03-M050-01
1332,406,NIN-3.0-T-C-PE-NA-MB-LC03-01,LC03-01,LC03-01 Kalkfattig innsjøbunn av grovt organisk materiale,LC03-M005-01,LC03-M020-01,LC03-M050-01
1333,407,NIN-3.0-T-C-PE-NA-MB-LC02-04,LC02-04,LC02-04 Svært kalkrik innsjøbunn av dy og gytje,LC02-M005-04,LC02-M020-04,LC02-M050-02
1334,407,NIN-3.0-T-C-PE-NA-MB-LC02-03,LC02-03,LC02-03 Moderat kalkrik innsjøbunn av dy og gytje,LC02-M005-03,LC02-M020-03,LC02-M050-02
1335,407,NIN-3.0-T-C-PE-NA-MB-LC02-02,LC02-02,LC02-02 Noe kalkfattig innsjøbunn av dy og gytje,LC02-M005-02,LC02-M020-02,LC02-M050-01
1336,407,NIN-3.0-T-C-PE-NA-MB-LC02-01,LC02-01,LC02-01 Svært kalkfattig innsjøbunn av dy og gytje,LC02-M005-01,LC02-M020-01,LC02-M050-01
1337,408,NIN-3.0-T-C-PE-NA-MB-LC01-05,LC01-05,LC01-05 Høljegjøl-bunn på fast torv,LC01-M005-05,LC01-M020-03,LC01-M050-01
1338,408,NIN-3.0-T-C-PE-NA-MB-LC01-04,LC01-04,LC01-04 Svært kalkrik flarkgjøl-bunn på fast torv,LC01-M005-04,LC01-M020-02,LC01-M050-01
1339,408,NIN-3.0-T-C-PE-NA-MB-LC01-03,LC01-03,LC01-03 Moderat kalkrik flarkgjøl-bunn på fast torv,LC01-M005-03,LC01-M020-02,LC01-M050-01
1340,408,NIN-3.0-T-C-PE-NA-MB-LC01-02,LC01-02,LC01-02 Noe kalkfattig flarkgjøl-bunn på fast torv,LC01-M005-02,LC01-M020-01,LC01-M050-01
1341,408,NIN-3.0-T-C-PE-NA-MB-LC01-01,LC01-01,LC01-01 Svært kalkfattig flarkgjøl-bunn på fast torv,LC01-M005-01,LC01-M020-01,LC01-M050-01
1342,409,NIN-3.0-T-C-PE-NA-MB-LB02-03,LB02-03,LB02-03 Svært kalkrik undervannseng i innsjø,LB02-M005-03,LB02-M020-03,LB02-M050-03
1343,409,NIN-3.0-T-C-PE-NA-MB-LB02-02,LB02-02,LB02-02 Moderat kalkrik undervannseng i innsjø,LB02-M005-02,LB02-M020-02,LB02-M050-02
1344,409,NIN-3.0-T-C-PE-NA-MB-LB02-01,LB02-01,LB02-01 Kalkfattig undervannseng i innsjø,LB02-M005-01,LB02-M020-01,LB02-M050-01
1345,410,NIN-3.0-T-C-PE-NA-MB-LB01-03,LB01-03,LB01-03 Svært kalkrik helofytt-ferskvannssump,LB01-M005-03,LB01-M020-03,LB01-M050-03
1346,410,NIN-3.0-T-C-PE-NA-MB-LB01-02,LB01-02,LB01-02 Moderat kalkrik helofytt-ferskvannssump,LB01-M005-02,LB01-M020-02,LB01-M050-02
1347,410,NIN-3.0-T-C-PE-NA-MB-LB01-01,LB01-01,LB01-01 Kalkfattig helofytt-ferskvannssump,LB01-M005-01,LB01-M020-01,LB01-M050-01
1348,411,NIN-3.0-T-C-PE-NA-MB-LA03-04,LA03-04,LA03-04 Innsjøbunn i grotte,LA03-M005-04,,
1349,411,NIN-3.0-T-C-PE-NA-MB-LA03-03,LA03-03,LA03-03 Kalkrik afotisk innsjøbunn,LA03-M005-03,LA03-M020-03,LA03-M050-03
1350,411,NIN-3.0-T-C-PE-NA-MB-LA03-02,LA03-02,LA03-02 Noe kalkfattig afotisk innsjøbunn,LA03-M005-02,LA03-M020-02,LA03-M050-02
1351,411,NIN-3.0-T-C-PE-NA-MB-LA03-01,LA03-01,LA03-01 Svært kalkfattig afotisk innsjøbunn,LA03-M005-01,LA03-M020-01,LA03-M050-01
1352,412,NIN-3.0-T-C-PE-NA-MB-LA02-17,LA02-17,LA02-17 Kalkrik innsjø-sedimentbunn av leire i strandkant,LA02-M005-10,LA02-M020-06,LA02-M050-05
1353,412,NIN-3.0-T-C-PE-NA-MB-LA02-32,LA02-32,LA02-32 Pusleplante-innsjøbunn,LA02-M005-15,,
1354,412,NIN-3.0-T-C-PE-NA-MB-LA02-31,LA02-31,LA02-31 Turbid eufotisk innsjø-sedimentbunn,LA02-M005-14,LA02-M020-08,LA02-M050-07
1355,412,NIN-3.0-T-C-PE-NA-MB-LA02-30,LA02-30,LA02-30 Kalkrik innsjø-sedimentbunn av stein til blokker i karplantebeltet,LA02-M005-13,LA02-M020-07,
1356,412,NIN-3.0-T-C-PE-NA-MB-LA02-29,LA02-29,LA02-29 Svært kalkrik innsjø-sedimentbunn av grus i mosebelte,LA02-M005-13,LA02-M020-05,LA02-M050-04
1357,412,NIN-3.0-T-C-PE-NA-MB-LA02-28,LA02-28,LA02-28 Svært kalkrik innsjø-sedimentbunn av grus i karplantebeltet,LA02-M005-12,LA02-M020-05,LA02-M050-04
1358,412,NIN-3.0-T-C-PE-NA-MB-LA02-27,LA02-27,LA02-27 Moderat kalkrik innsjø-sedimentbunn av grus i mosebeltet,LA02-M005-11,LA02-M020-04,LA02-M050-03
1359,412,NIN-3.0-T-C-PE-NA-MB-LA02-26,LA02-26,LA02-26 Moderat kalkrik innsjø-sedimentbunn av grus i karplantebeltet,LA02-M005-11,LA02-M020-04,LA02-M050-03
1360,412,NIN-3.0-T-C-PE-NA-MB-LA02-25,LA02-25,LA02-25 Kalkrik innsjø-sedimentbunn av stein til blokker i strandkant,LA02-M005-13,LA02-M020-07,
1361,412,NIN-3.0-T-C-PE-NA-MB-LA02-24,LA02-24,LA02-24 Svært kalkrik innsjø-sedimentbunn av grus i strandkant,LA02-M005-12,LA02-M020-05,LA02-M050-04
1362,412,NIN-3.0-T-C-PE-NA-MB-LA02-23,LA02-23,LA02-23 Moderat kalkrik innsjø-sedimentbunn av grus i strandkant,LA02-M005-11,LA02-M020-04,LA02-M050-03
1363,412,NIN-3.0-T-C-PE-NA-MB-LA02-22,LA02-22,LA02-22 Kalkrik innsjø-sedimentbunn av leire i karplantebeltet,LA02-M005-10,LA02-M020-06,LA02-M050-05
1364,412,NIN-3.0-T-C-PE-NA-MB-LA02-21,LA02-21,LA02-21 Svært kalkrik innsjø-sedimentbunn av silt til sand i mosebeltet,LA02-M005-09,LA02-M020-05,LA02-M050-04
1365,412,NIN-3.0-T-C-PE-NA-MB-LA02-20,LA02-20,LA02-20 Svært kalkrik innsjø-sedimentbunn av silt til sand i karplantebeltet,LA02-M005-09,LA02-M020-05,LA02-M050-04
1366,412,NIN-3.0-T-C-PE-NA-MB-LA02-19,LA02-19,LA02-19 Moderat kalkrik innsjø-sedimentbunn av silt til sand i mosebeltet,LA02-M005-08,LA02-M020-04,LA02-M050-03
1367,412,NIN-3.0-T-C-PE-NA-MB-LA02-18,LA02-18,LA02-18 Moderat kalkrik innsjø-sedimentbunn av silt til sand i karplantebeltet,LA02-M005-08,LA02-M020-04,LA02-M050-03
1368,412,NIN-3.0-T-C-PE-NA-MB-LA02-16,LA02-16,LA02-16 Svært kalkrik innsjø-sedimentbunn av silt til sand i strandkant,LA02-M005-09,LA02-M020-05,LA02-M050-04
1369,412,NIN-3.0-T-C-PE-NA-MB-LA02-15,LA02-15,LA02-15 Moderat kalkrik innsjø-sedimentbunn av silt til sand i strandkant,LA02-M005-08,LA02-M020-04,LA02-M050-03
1370,412,NIN-3.0-T-C-PE-NA-MB-LA02-14,LA02-14,LA02-14 Kalkfattig innsjø-sedimentbunn av stein til blokker i karplantebeltet,LA02-M005-07,LA02-M020-03,
1371,412,NIN-3.0-T-C-PE-NA-MB-LA02-13,LA02-13,LA02-13 Noe kalkfattig innsjø-sedimentbunn av grus i mosebeltet,LA02-M005-06,LA02-M020-02,LA02-M050-02
1372,412,NIN-3.0-T-C-PE-NA-MB-LA02-12,LA02-12,LA02-12 Noe kalkfattig innsjø-sedimentbunn av grus i karplantebeltet,LA02-M005-06,LA02-M020-02,LA02-M050-02
1373,412,NIN-3.0-T-C-PE-NA-MB-LA02-11,LA02-11,LA02-11 Svært kalkfattig innsjø-sedimentbunn av grus i mosebeltet,LA02-M005-05,LA02-M020-01,LA02-M050-01
